"MED_SCH_DATA_ID","ENTITY_ID","LABEL_FLAG","GRAD_STATUS","SCHOOL_NAME","GRAD_DT","SCHOOL_CD","INSERT_DTM","INSERT_USER_ID","END_DT","CITY","STATE_CD","ZIP","AMA_SCHOOL_CD","SEGMENT_ONLY_IND","COUNTRY_NAME","MATRICULATION_DT","DEGREE_CD","NSC_IND","NSC_DATE","NSC_USER_ID"
7327917,9359060,"D","Yes        ","Hahnemann University School of Medicine",1951-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327918,9421551,"D","Yes        ","Hahnemann University School of Medicine",1989-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327919,9421668,"D","Yes        ","Hahnemann University School of Medicine",1989-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327920,9421785,"D","Yes        ","Hahnemann University School of Medicine",1989-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327921,9421915,"D","Yes        ","Hahnemann University School of Medicine",1989-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327922,9422032,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327923,9422149,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327924,9422266,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327925,9422396,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327926,9422526,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327927,9422656,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327928,9422786,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327929,9422903,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327930,9423020,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327931,9423137,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327932,9423267,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327933,9423384,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327934,9423514,"D","Yes        ","Hahnemann University School of Medicine",1990-06-152,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327935,9331409,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327936,9331526,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327937,9331643,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327938,9331760,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327939,9331877,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327940,9331994,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327941,9332111,"D","Yes        ","Hahnemann University School of Medicine",1931-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327942,9332228,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327943,9332345,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327944,9332462,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327945,9332579,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327946,9332696,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327947,9332813,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327948,9332930,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327949,9333047,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327950,9333164,"D","Yes        ","Hahnemann University School of Medicine",1932-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327951,9333281,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327952,9333398,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327953,9333515,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327954,9333632,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327955,9333749,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327956,9333866,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327957,9333983,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327958,9334100,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327959,9334217,"D","Yes        ","Hahnemann University School of Medicine",1933-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327960,9334334,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327961,9334451,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327962,9334568,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327963,9334685,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327964,9334802,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327965,9334919,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327966,9335036,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327967,9335153,"D","Yes        ","Hahnemann University School of Medicine",1934-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327968,9335270,"D","Yes        ","Hahnemann University School of Medicine",1935-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327969,9390715,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327970,9390832,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327971,9390949,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327972,9391066,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327973,9391183,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327974,9391300,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327975,9391417,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327976,9391547,"D","Yes        ","Hahnemann University School of Medicine",1976-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327977,9391664,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327978,9391794,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327979,9391911,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327980,9392028,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327981,9392158,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327982,9392275,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327983,9392392,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327984,9392522,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327985,9392639,"D","Yes        ","Hahnemann University School of Medicine",1977-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327986,9344240,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327987,9344357,"D","Yes        ","Hahnemann University School of Medicine",1941-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327988,9344474,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327989,9344591,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327990,9344708,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327991,9344825,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327992,9344942,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327993,9345059,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327994,9345176,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327995,9345293,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327996,9345410,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327997,9345527,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
7327998,9345644,"D","Yes        ","Hahnemann University School of Medicine",1942-01-01,"04109     ",2022/04/28:05:32:39 PM,"PEPFETL ",,,,,14797779,,,,"MD","N",,
