"ABMS_DATA_ID","ENTITY_ID","CERT_BOARD","CERTIFICATE","CERTIFICATE_TYPE","EFFECTIVE_DT","EXPIRATION_DT","LAST_REPORTED_DT","CERT_STAT_DESC","DURATION_TYPE_DESC","MOC_MET_RQT","REACTIVATION_DT","INSERT_DTM","INSERT_USER_ID","END_DT","CERTIFICATION_ID","ABMS_BIO_ID","MOC_PATHWAY_BRD_MSG","MOC_PATHWAY_ID","ABMS_RECORD_TYPE"
151975638,39025801,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2587258,1108717,,,"Expired"
151975639,39025801,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2719278,1108717,,,"Expired"
151975640,39025801,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2870615,1108717,,,"Expired"
151975641,22269464,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2505878,1108718,,,"Expired"
151975642,22269464,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2587326,1108718,,,"Expired"
151975643,22269464,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2730353,1108718,,,"Expired"
151975647,3675278,"American Board of Orthopedic Surgery","Orthopaedic Surgery","General",2004-01-01,2014-12-365,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1096419,110871,,,"Expired"
151975648,3675278,"American Board of Orthopedic Surgery","Orthopaedic Sports Medicine","Sub-specialty",2008-11-312,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1614734,110871,,,"Active"
151975644,22269464,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2876318,1108718,,,"Expired"
151975645,39084249,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-01-22,2020-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2773982,1108719,,,"Expired"
151975646,39084249,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2867679,1108719,,,"Expired"
151975649,3675278,"American Board of Orthopedic Surgery","Orthopaedic Surgery","General",2014-01-01,2024-12-365,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1815693,110871,,,"Active"
151975650,44050769,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2535091,1111683,,,"Active"
151975651,42857902,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534055,1111684,,,"Active"
151975652,39171752,"American Board of Psychiatry and Neurology","Clinical Neurophysiology","Sub-specialty",2015-10-292,,2023-05-124,"Initial Certification","Maintenance of Certification","N  ",2024-03-61,2023/04/12:05:03:05 AM,"PEPFETL ",,2387337,1043127,,,"Active"
151975653,38881566,"American Board of Psychiatry and Neurology","Neurology","General",2014-09-268,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-03-61,2023/04/12:05:03:05 AM,"PEPFETL ",,2212134,1043128,,,"Active"
151975654,39174625,"American Board of Psychiatry and Neurology","Neurology","General",2014-09-268,,2023-05-124,"Initial Certification","Maintenance of Certification","N  ",2024-03-61,2023/04/12:05:03:05 AM,"PEPFETL ",,2211943,1043129,,,"Active"
151975655,44974094,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2535068,1111685,,,"Active"
151975656,14142332,"American Board of Pediatrics","Pediatrics","General",2005-11-314,2013-12-366,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1326459,111157,,,"Expired"
151975657,39753775,"American Board of Emergency Medicine","Emergency Medicine","General",2015-11-323,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2331925,1045216,,,"Active"
151975658,39733976,"American Board of Emergency Medicine","Emergency Medicine","General",2015-06-155,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2274701,1045218,,,"Active"
151975659,39556643,"American Board of Emergency Medicine","Emergency Medicine","General",2015-06-155,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2274310,1045219,,,"Active"
151975660,14142332,"American Board of Pediatrics","Pediatrics","General",2013-01-01,2016-12-365,2023-05-124,"Re-Certification","Maintenance of Certification","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1992183,111157,,,"Expired"
151975661,14142332,"American Board of Pediatrics","Pediatrics","General",1991-11-317,1999-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,244171,111157,,,"Expired"
151975662,14142332,"American Board of Pediatrics","Pediatrics","General",1998-11-308,2005-12-365,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,864570,111157,,,"Expired"
151975663,44148425,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2535039,1111580,,,"Active"
151975664,47164113,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2540868,1111581,,,"Active"
151975666,43694530,"American Board of Family Medicine","Family Medicine","General",2018-08-221,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2675344,1111583,,,"Active"
151975667,43694530,"American Board of Family Medicine","Sports Medicine","Sub-specialty",2018-11-312,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2781284,1111583,,,"Active"
151975668,46821732,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2540434,1111596,,,"Active"
151975669,43577348,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534808,1111597,,,"Active"
151975665,43836113,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534061,1111582,,,"Active"
151975673,42947342,"American Board of Family Medicine","Family Medicine","General",2017-06-179,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534160,1112193,,,"Active"
151975674,43904181,"American Board of Family Medicine","Family Medicine","General",2017-08-214,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2545291,1112194,,,"Active"
151975675,43683896,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2535315,1112195,,,"Active"
151975676,39268316,"American Board of Family Medicine","Family Medicine","General",2018-10-295,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2694678,1112196,,,"Active"
151975677,42831772,"American Board of Family Medicine","Family Medicine","General",2017-06-179,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534607,1112197,,,"Active"
151975678,44261577,"American Board of Family Medicine","Family Medicine","General",2017-10-300,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2574849,1112198,,,"Active"
151975670,43478015,"American Board of Family Medicine","Family Medicine","General",2017-08-223,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2545270,1112190,,,"Active"
151975671,42973394,"American Board of Family Medicine","Family Medicine","General",2017-07-183,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534851,1112191,,,"Active"
151975672,42973459,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534686,1112192,,,"Active"
151975679,48003913,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534245,1112199,,,"Active"
151975680,2639672,"American Board of Radiology","Diagnostic Radiology","General",1992-06-156,,2023-05-124,"Initial Certification","Lifetime","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,244241,111219,,,"Active"
151975682,4205223,"American Board of Internal Medicine","Internal Medicine","General",1983-09-257,2022-04-111,2023-05-124,"Initial Certification","Lifetime","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,137005,11121,,,"Inactive"
151975683,4205223,"American Board of Internal Medicine","Pulmonary Disease","Sub-specialty",2000-11-313,2011-12-365,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,16470,11121,,,"Expired"
151975684,44036326,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2540584,1112201,,,"Active"
151975685,47198342,"American Board of Family Medicine","Family Medicine","General",2017-08-222,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2553272,1112202,,,"Active"
151975681,4205223,"American Board of Internal Medicine","Pulmonary Disease","Sub-specialty",1990-11-310,2001-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,1003835,11121,,,"Expired"
151975686,43931221,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534847,1112203,,,"Active"
151975687,43935719,"American Board of Family Medicine","Family Medicine","General",2017-06-177,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534766,1112204,,,"Active"
151975689,43897915,"American Board of Family Medicine","Family Medicine","General",2018-06-164,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2663806,1112206,,,"Active"
151975690,43897915,"American Board of Family Medicine","Geriatric Medicine","Sub-specialty",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2781323,1112206,,,"Active"
151975691,43966724,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534193,1112207,,,"Active"
151975692,43972457,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2534289,1112208,,,"Active"
151975693,43972457,"American Board of Family Medicine","Sports Medicine","Sub-specialty",2018-07-191,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2670115,1112208,,,"Active"
151975694,42806617,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2535368,1112209,,,"Active"
151975695,2476340,"American Board of Radiology","Neuroradiology","Sub-specialty",1997-11-307,2008-12-365,2023-05-124,"Initial Certification","Time Limited",,,2023/04/12:05:03:05 AM,"PEPFETL ",,1029298,111220,,,"Expired"
151975696,39082403,"American Board of Family Medicine","Family Medicine","General",2017-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2535146,1112210,,,"Active"
151975697,44932559,"American Board of Family Medicine","Family Medicine","General",2017-11-315,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/12:05:03:05 AM,"PEPFETL ",,2646170,1112211,,,"Active"
151975703,28886620,"American Board of Surgery","Surgery","General",2016-05-124,2027-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397308,1108918,,,"Active"
151975704,28886620,"American Board of Colon and Rectal Surgery","Colon & Rectal Surgery","General",2018-09-265,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2773357,1108918,,,"Active"
151975705,28082401,"American Board of Surgery","Surgery","General",2016-05-124,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397299,1108921,,,"Active"
151975706,22487292,"American Board of Surgery","Surgery","General",2016-05-124,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397301,1108923,,,"Active"
151975707,38862001,"American Board of Surgery","Surgery","General",2016-05-123,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397302,1108924,,,"Active"
151975708,38862001,"American Board of Thoracic Surgery","Thoracic and Cardiac Surgery","General",2019-06-158,2030-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2800450,1108924,,,"Active"
151975709,39097054,"American Board of Surgery","Surgery","General",2016-05-125,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397291,1108925,,,"Active"
151975698,39834362,"American Board of Thoracic Surgery","Thoracic and Cardiac Surgery","General",2018-06-159,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2664968,1108914,,,"Active"
151975699,28288945,"American Board of Surgery","Surgery","General",2016-05-123,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397305,1108915,,,"Active"
151975700,38915756,"American Board of Surgery","Surgery","General",2016-05-123,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397306,1108916,,,"Active"
151975701,38915756,"American Board of Surgery","Surgical Critical Care","Sub-specialty",2016-09-256,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2436938,1108916,,,"Active"
151975702,38864523,"American Board of Surgery","Surgery","General",2016-05-124,2027-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397307,1108917,,,"Active"
151975713,28368414,"American Board of Surgery","Surgical Critical Care","Sub-specialty",2017-09-254,2029-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2584789,1108927,,,"Active"
151975714,39097392,"American Board of Surgery","Surgery","General",2016-05-124,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397294,1108928,,,"Active"
151975715,39097392,"American Board of Surgery","Surgical Critical Care","Sub-specialty",2016-09-256,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2436927,1108928,,,"Active"
151975716,28378905,"American Board of Surgery","Surgery","General",2016-05-124,2027-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:05 AM,"PEPFETL ",,2397295,1108929,,,"Active"
