RECSEQ	EMPPID	ORDER_NO	LINE_NO	CANCEL_DATE	CATALOG_ID	PROMO_CD	SHIPTO_CUSTID	BILLTO_CUSTID	PRODUCT_NO	QTY_CANCELLED	PRICE_EACH	TAX_EACH	OTHER_CHARGE	DISCOUNT_EACH	REASON_CODE	REASON_DESC	CAMPAIGN_CODE	DEMO_CODE	INSERT_DTM	UPDATE_DTM	PRODUCT_DESC	VENDOR_NUMBER	VENDOR_NAME	PRODUCT_COST	DISCONTINUED	THEME_CODE	PRODLINE_DESC	AMA_PROD_NO	PRODUCT_LINE	PROMO_DESC	QTY_MAILED
0000001737	0005002430	46113048	003000	2019/09/26 00:00:00	THH	THHA11	92199680	01377569	EP054120	0000000035	000080.89	0000000000	0000000000	0000000000		NONE	THH	A11			CPT PRO 20209781622028986	861190	LSC COMMUNICATIONS	6.70	N	4150AC36	Coding And Reimbursements	EP054120	3		
0000001738	0005002430	46113048	008000	2019/09/26 00:00:00	THH	THHA11	92199680	01377569	OP201420	0000000025	000043.58	0000000000	0000000000	0000000000		NONE	THH	A11			ICD10CM 2020 - GUIDELINES9781622029235	433691	OPTUM360	15.79	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000001739	0005003440	46002786	001000	2018/10/09 00:00:00	TGH	TGHA12	70262251	12411119	ER407919	0000000001	000013.17	0000000000	0000000000	0000000000		NONE	TGH	A12			ERC-CPT 19-PATHOLOGY/LAB9781622027965	000000	*NONE	1.30	N	4150AC21	Coding And Reimbursements	ER407919	3		
0000001740	0005003440	46002786	002000	2018/10/09 00:00:00	TGH	TGHA12	70262251	12411119	OP595519	0000000001	000070.82	0000000000	0000000000	0000000000		NONE	TGH	A12			OPTUM CPT PROCED CODE EXPT 199781622544974	000000	*NONE	63.19	N	4150BP71	Coding And Reimbursements	OP595519	3		
0000001741	0005003597	46015696	004000	2018/10/31 00:00:00	UUVM	UUVV418	66491743	66491743	OP512919U	0000000001	000056.37	0000000000	0000000000	0000000000		NONE	UUV	V418			USC-CPT CHANGES 20199781622027545	000000	*NONE	.00	N	4150AC34	Coding And Reimbursements	OP512919U	3		
0000001742	0005003612	45971704	005000	2019/01/02 00:00:00	TGMM	TGMA11	14868380	14868380	OP231519	0000000001	000067.96	0000000000	0000000000	0000000000		NONE	TGM	A11			HCPCS 2019 SPIRAL9781622027798	522347	ELSEVIER	10.86	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000001743	0005003612	45971704	001000	2019/01/02 00:00:00	TGMM	TGMA11	14868380	14868380	OP594019	0000000001	000194.95	0000000000	0000000000	0000000000		NONE	TGM	A11			OPTUM CODING COMP CARDIO 199781622544714	000000	*NONE	115.97	N	4150BP71	Coding And Reimbursements	OP594019	3		
0000001744	0005003973	45916185	006000	2018/01/03 00:00:00	FZB	FZBA10	32040456	32040456	OP108718	0000000001	000084.96	0000000000	0000000000	0000000000		NONE	FZB	A10			AAB-HCPCS 20189781622026128	000000	*NONE	.00	N	4150BP36	Coding And Reimbursements	OP108718	3		
0000001745	0005003973	45916185	004000	2018/01/03 00:00:00	FZB	FZBA10	32040456	32040456	OP231518	0000000001	000074.96	0000000000	0000000000	0000000000		NONE	FZB	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001746	0005004036	45915714	006000	2018/02/05 00:00:00	FZB	FZBA10	30323291	30323291	OP059618	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	FZB	A10			RBRVS 2018 PHYSICIANS GUIDE9781622026142	174812	PA HUTCHINSON	6.15	N	4150AC28	Coding And Reimbursements	OP059618	3		
0000001747	0005004181	46132610	001000	2019/10/02 00:00:00	CIX	CIX	38355262	38355262	OP201420	0000000001	000108.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2020 - GUIDELINES9781622029235	433691	OPTUM360	15.79	N	4150BQ44	Coding And Reimbursements	OP201420	3	ONLINE CATALOG ORD MEMBER	00498962
0000001748	0005004236	45971686	002000	2018/10/09 00:00:00	TGM	TGMA10	20655813	20655813	EP054119	0000000001	000116.95	0000000000	0000000000	0000000000		NONE	TGM	A10			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000001749	0005004236	45971686	001000	2018/10/09 00:00:00	TGM	TGMA10	20655813	20655813	OP201419	0000000001	000108.95	0000000000	0000000000	0000000000		NONE	TGM	A10			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000001750	0005004403	45975395	001000	2018/05/09 00:00:00	CIX	CIX	36462643	36462642	EP054119	0000000002	000116.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3	ONLINE CATALOG ORD MEMBER	00498962
0000001751	0005005813	46117931	013002	2019/08/30 00:00:00	THH	THHA13	39521399	39521399	OP201420	0000000005	000076.27	0000000000	0000000000	0000000000		NONE	THH	A13			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000001752	0005005813	46117931	017002	2019/08/30 00:00:00	THH	THHA13	39521399	39521399	OP201420	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	THH	A13			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000001753	0005005813	46117931	024002	2019/08/30 00:00:00	THH	THHA13	39521399	39521399	OP201420	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	THH	A13			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000001754	0005005946	46099598	001000	2019/09/27 00:00:00	FLCM	FLCV5219	01257563	01257563	OP201420	0000000001	000076.27	0000000000	0000000000	0000000000		NONE	FLC	V5219			ICD10CM 2020 - GUIDELINES9781622029235	433691	OPTUM360	15.79	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000001755	0005007141	45931428	004000	2017/12/26 00:00:00	FXZM	FXZ	01320260	01320260	OP059618	0000000001	000074.95	0000000000	0000000000	0000000000		NONE	FXZ	UNK			RBRVS 2018 PHYSICIANS GUIDE9781622026142	000000	*NONE	4.95	N	4150AC28	Coding And Reimbursements	OP059618	3		
0000001756	0005007141	45931428	001000	2017/12/26 00:00:00	FXZM	FXZ	01320260	01320260	OP231518	0000000001	000079.95	0000000000	0000000000	0000000000		NONE	FXZ	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001757	0005008271	45904532	002003	2019/02/28 00:00:00	UNK	UNKWEB	10450955	68783627	NC100117	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	WEB			HCPCS 2017 DF QTRLY UPDT OCT17	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC100117	3	UNKNOWN SOURCE CODE - ONLINE BOOKSTORE	00000000
0000001758	0005009860	45999447	004000	2018/12/28 00:00:00	TGH	TGHA12	51430601	12411119	OP398419	0000000001	000137.25	0000000000	0000000000	0000000000		NONE	TGH	A12			MedL Interv Radiol Coder 20199781631512100	814880	MEDLEARN	128.10	N	4150BP47	Coding And Reimbursements	OP398419	3		
0000001759	0005010262	46130133	004000	2019/09/26 00:00:00	4RE	4RESELL4	38330535	33641121	EB888820	0000000003	000080.89	0000000000	0000000000	0000000000		NONE	4RE	SELL4			CPT PRO 2020 EB9781622028993	000000	*NONE	.00	N	4145AC36	Coding And Reimbursements	EB888820	3		
0000001760	0005010262	46130133	001000	2019/09/26 00:00:00	4RE	4RESELL4	38330535	33641121	EP054120	0000000003	000080.89	0000000000	0000000000	0000000000		NONE	4RE	SELL4			CPT PRO 20209781622028986	861190	LSC COMMUNICATIONS	6.70	N	4150AC36	Coding And Reimbursements	EP054120	3		
0000001761	0005010262	46130133	002000	2019/09/26 00:00:00	4RE	4RESELL4	38330535	33641121	OP231520	0000000001	000057.72	0000000000	0000000000	0000000000		NONE	4RE	SELL4			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3		
0000001762	0005010262	46130133	003000	2019/09/26 00:00:00	4RE	4RESELL4	38330535	33641121	OP512920	0000000001	000046.72	0000000000	0000000000	0000000000		NONE	4RE	SELL4			CPT CHANGES 20209781622029006	000000	*NONE	4.14	N	4150AC34	Coding And Reimbursements	OP512920	3		
0000001763	0005010855	45961048	001000	2018/02/20 00:00:00	UNK	UNKMC	43041779	43041779	DL528418	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 DATA FILE - LicenseeBundle	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	DL528418	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001764	0005010855	45961048	001001	2018/02/20 00:00:00	UNK	UNKMC	43041779	43041779	DL530518	0000002244	000080.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File Entity Fee	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	DL530518	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001765	0005010855	45961048	001002	2018/02/20 00:00:00	UNK	UNKMC	43041779	43041779	NC030118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q2 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC030118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001766	0005010855	45961048	001003	2018/02/20 00:00:00	UNK	UNKMC	43041779	43041779	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001767	0005010855	45961048	001004	2018/02/20 00:00:00	UNK	UNKMC	43041779	43041779	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001768	0005045745	46130523	001000	2019/09/27 00:00:00	4DI	4DIR2EX3	83107331	83107293	OP287018	0000000010	000048.72	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			RISK ADJUST DOC AND CODING9781622027330	849061	CJK WEBCRAFTERS INC	5.45	N	4150AC69	Coding And Reimbursements	OP287018	3		
0000001769	0005045746	46130524	001000	2019/09/27 00:00:00	4DI	4DIR2EX3	83107357	83107293	OP287018	0000000010	000048.72	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			RISK ADJUST DOC AND CODING9781622027330	849061	CJK WEBCRAFTERS INC	5.45	N	4150AC69	Coding And Reimbursements	OP287018	3		
0000001770	0005045747	46130527	001000	2019/09/27 00:00:00	4DI	4DIR2EX3	83107293	83107293	OP287018	0000000010	000048.72	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			RISK ADJUST DOC AND CODING9781622027330	849061	CJK WEBCRAFTERS INC	5.45	N	4150AC69	Coding And Reimbursements	OP287018	3		
0000001771	0005045748	46130526	001000	2019/09/27 00:00:00	4DI	4DIR2EX3	83107306	83107293	OP287018	0000000010	000048.72	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			RISK ADJUST DOC AND CODING9781622027330	849061	CJK WEBCRAFTERS INC	5.45	N	4150AC69	Coding And Reimbursements	OP287018	3		
0000001772	0005045867	46042828	002030	2019/03/19 00:00:00	UUV	UUVV418	37401905	37401905	NC030119	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UUV	V418			CPT 2019 Data File_PLA Q2 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC030119	3		
0000001773	0005046245	46104043	006003	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	AP142620	0000000001	000029.53	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			CPT QUICK REF W/FULL CODE SET	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP142620	3		
0000001774	0005046245	46104043	006002	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	AP500920	0000000001	000019.68	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			CPT ASST ELECTRONIC 1 YEAR SUB	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP500920	3		
0000001775	0005046245	46104043	006001	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	AP888820	0000000001	000058.56	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			CPT 2020 PROFESSIONAL EDITION	976111	VISOGRAPHIC INC	6.70	N	4150AC36	Coding And Reimbursements	AP888820	3		
0000001776	0005046245	46104043	002000	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	EP054120	0000000010	000083.27	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			CPT PRO 20209781622028986	861190	LSC COMMUNICATIONS	6.70	N	4150AC36	Coding And Reimbursements	EP054120	3		
0000001777	0005046245	46104043	003000	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	ER414820	0000000001	000015.37	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			ERC-CPT 20-OMS/DENTAL9781622029440	000000	*NONE	1.30	N	4150AC21	Coding And Reimbursements	ER414820	3		
0000001778	0005046245	46104043	005000	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	OP201420	0000000003	000076.27	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			ICD10CM 2020 - GUIDELINES9781622029235	433691	OPTUM360	15.79	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000001779	0005046245	46104043	004000	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	OP231520	0000000005	000073.47	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3		
0000001780	0005046245	46104043	001000	2019/10/10 00:00:00	4DI	4DIR2EX3	80782251	38021992	OP512920	0000000001	000059.47	0000000000	0000000000	0000000000		NONE	4DI	R2EX3			CPT CHANGES 20209781622029006	000000	*NONE	4.14	N	4150AC34	Coding And Reimbursements	OP512920	3		
0000001781	0005046350	45956749	001004	2018/05/03 00:00:00	UNK	UNKMC	58288424	58703157	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001782	0005046350	45956749	001005	2018/05/03 00:00:00	UNK	UNKMC	58288424	58703157	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001783	0005046401	45954868	002030	2018/05/03 00:00:00	UNK	UNKMC	35725221	35725221	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001784	0005046401	45954868	002040	2018/05/03 00:00:00	UNK	UNKMC	35725221	35725221	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001785	0005046429	45972703	002030	2018/05/03 00:00:00	UNK	UNKMC	35725215	35725215	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001786	0005046429	45972703	002040	2018/05/03 00:00:00	UNK	UNKMC	35725215	35725215	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001787	0005046575	45955457	002030	2018/05/03 00:00:00	UNK	UNKMC	35544928	58215823	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001788	0005046575	45955457	002040	2018/05/03 00:00:00	UNK	UNKMC	35544928	58215823	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001789	0005046858	45964092	001004	2018/05/03 00:00:00	UNK	UNKMC	60944347	60944347	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001790	0005046858	45964092	001005	2018/05/03 00:00:00	UNK	UNKMC	60944347	60944347	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001791	0005047118	45956006	002030	2018/05/03 00:00:00	UNK	UNKMC	35775719	35775719	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001792	0005047118	45956006	002040	2018/05/03 00:00:00	UNK	UNKMC	35775719	35775719	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001793	0005047797	45956258	002030	2018/05/03 00:00:00	UNK	UNKMC	35793138	35793138	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001794	0005047797	45956258	002040	2018/05/03 00:00:00	UNK	UNKMC	35793138	35793138	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001795	0005047797	46033426	001003	2019/01/25 00:00:00	UUV	UUVV218	35793138	35793138	NC120118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UUV	V218			CPT 2019 Data File_PLA Q1 Updt	000000	*NONE	.00	Y	2654AAA	Coding And Reimbursements	NC120118	3		
0000001796	0005048190	45961369	002030	2018/05/03 00:00:00	UNK	UNKMC	35830622	35830622	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001797	0005048190	45961369	002040	2018/05/03 00:00:00	UNK	UNKMC	35830622	35830622	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001798	0005048239	45954384	002030	2018/05/03 00:00:00	UNK	UNKMC	35565167	35565167	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001799	0005048239	45954384	002040	2018/05/03 00:00:00	UNK	UNKMC	35565167	35565167	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001800	0005048685	46047341	001010	2019/01/25 00:00:00	CIX	CIX	37480991	37480990	NC120118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT 2019 Data File_PLA Q1 Updt	000000	*NONE	.00	Y	2654AAA	Coding And Reimbursements	NC120118	3	ONLINE CATALOG ORD MEMBER	00498962
0000001801	0005048751	45954233	001030	2018/05/03 00:00:00	UNK	UNKMC	35685992	35685992	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001802	0005048751	45954233	001040	2018/05/03 00:00:00	UNK	UNKMC	35685992	35685992	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001803	0005048909	46001365	006000	2018/10/25 00:00:00	4DIM	4DIR1EX3	34091395	32499379	OP085518	0000000001	000246.75	0000000000	0000000000	0000000000		NONE	4DI	R1EX3			COMPLETE GLOBAL SVC ORTHO 189781625526960	295095	AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	220.43	Y	4150BP47	Coding And Reimbursements	OP085518	3		
0000001804	0005049155	45966595	001004	2018/05/03 00:00:00	UNKM	UNKMC	59502980	70548546	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001805	0005049155	45966595	001005	2018/05/03 00:00:00	UNKM	UNKMC	59502980	70548546	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001806	0005049359	45958091	001004	2018/05/03 00:00:00	UNK	UNKMC	58993668	58993668	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001807	0005049359	45958091	001005	2018/05/03 00:00:00	UNK	UNKMC	58993668	58993668	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001808	0005049517	46132617	003000	2019/10/10 00:00:00	THH	THHA10	38355292	37097073	OP231520	0000000001	000047.23	0000000000	0000000000	0000000000		NONE	THH	A10			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3		
