RECSEQ	EMPPID	ORDER_NO	LINE_NO	RETURN_DATE	CATALOG_ID	PROMO_CD	SHIPTO_CUSTID	BILLTO_CUSTID	PRODUCT_NO	RETURNED_QTY	PRICE_EACH	TAX_EACH	OTHER_CHARGE	DISCOUNT	REASON_CODE	REASON_DESC	CAMPAIGN_CODE	DEMO_CODE	INSERT_DTM	UPDATE_DTM	PRODUCT_DESC	VENDOR_NUMBER	VENDOR_NAME	PRODUCT_COST	DISCONTINUED	THEME_CODE	PRODLINE_DESC	AMA_PROD_NO	PRODUCT_LINE	PROMO_DESC	QTY_MAILED
0000002077	0003836120	45976170	000600	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP168018	0000000001	000092.07	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			ICD10CM DOCUMENTATION 20189781622026104	035217	DECISION HEALTH	29.23	N	4150BQ46	Coding And Reimbursements	OP168018	3		
0000002078	0003836120	45976170	001300	2018/11/29 00:00:00	TGGM	TGGA10	67015573	67015573	OP168019	0000000001	000092.07	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			ICD10CM DOCUMENT 20199781622027774	373398	DECISION HEALTH	29.50	N	4150BQ46	Coding And Reimbursements	OP168019	3		
0000002079	0003836120	45976170	001300	2018/09/26 00:00:00	TGGM	TGGA10	67015573	67015573	OP168019	0000000001	000092.07	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			ICD10CM DOCUMENT 20199781622027774	373398	DECISION HEALTH	29.50	N	4150BQ46	Coding And Reimbursements	OP168019	3		
0000002080	0003836120	45976170	001201	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP201118	0000000004	000104.95	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000002081	0003836120	45976170	000100	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP201418	0000000003	000067.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000002082	0003836120	45976170	000600	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP201418	0000000001	000073.55	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000002083	0003836120	45976170	001300	2018/11/16 00:00:00	TGGM	TGGA10	67015573	67015573	OP201419	0000000001	000077.03	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	TGG	A10			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000002084	0003836120	45976170	001800	2018/11/16 00:00:00	TGGM	TGGA10	67015573	67015573	OP201419	0000000003	000069.66	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	TGG	A10			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000002085	0003836120	45976170	001200	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP202218	0000000004	000075.95	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			AAB-ICD10PCS 20189781622026067	000000	*NONE	.00	N	4150BQ45	Coding And Reimbursements	OP202218	3		
0000002086	0003836120	45976170	000100	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP231518	0000000001	000067.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000002087	0003836120	45976170	000600	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP231518	0000000001	000073.55	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000002088	0003836120	45976170	001101	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP231518	0000000001	000099.95	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000002089	0003836120	45976170	001300	2019/01/17 00:00:00	TGGM	TGGA10	67015573	67015573	OP231519	0000000001	000075.15	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			HCPCS 2019 SPIRAL9781622027798	522347	ELSEVIER	10.86	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000002090	0003836120	45976170	000100	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP512918	0000000001	000050.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			CPT CHANGES2018:ANINSIDERSVIEW9781622026029	795727	WEBCRAFTERS	4.50	N	4150AC34	Coding And Reimbursements	OP512918	3		
0000002091	0003836120	45976170	000600	2018/05/08 00:00:00	TGGM	TGGA10	67015573	67015573	OP512918	0000000001	000055.15	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			CPT CHANGES2018:ANINSIDERSVIEW9781622026029	795727	WEBCRAFTERS	4.50	N	4150AC34	Coding And Reimbursements	OP512918	3		
0000002092	0003836120	45976170	001300	2018/11/29 00:00:00	TGGM	TGGA10	67015573	67015573	OP512919	0000000001	000058.23	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			CPT CHANGES 20199781622027545	368278	CJK GROUP INC	4.27	N	4150AC34	Coding And Reimbursements	OP512919	3		
0000002093	0003836120	45976170	001800	2018/11/29 00:00:00	TGGM	TGGA10	67015573	67015573	OP512919	0000000001	000052.66	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGG	A10			CPT CHANGES 20199781622027545	368278	CJK GROUP INC	4.27	N	4150AC34	Coding And Reimbursements	OP512919	3		
0000002094	0003841046	46090365	000202	2019/06/11 00:00:00	CIX	CIX	36605065	36605065	OP221919	0000000001	000108.95	0000000000	0000000000	0000000000	R6	CUSTOMER ORDERED WRONG ITEM	CIX	UNK			ICD10CM 2019 GDLNS SEP BOOK9781622028870	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP221919	3	ONLINE CATALOG ORD MEMBER	00498962
0000002095	0003884373	45945976	000100	2017/12/22 00:00:00	FYW	FYWA10	63927570	63927570	EP054118	0000000003	000093.56	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	FYW	A10			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000002096	0003884373	45945976	000400	2017/12/22 00:00:00	FYW	FYWA10	63927570	63927570	EP054118	0000000011	000116.95	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	FYW	A10			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000002097	0003890243	45985424	000100	2018/10/10 00:00:00	TGH	TGHA12	69327480	69327480	EP054119	0000000001	000079.53	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	TGH	A12			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000002098	0003890243	45985424	000200	2018/12/18 00:00:00	TGH	TGHA12	69327480	69327480	OP201419	0000000001	000029.42	0000000000	0000000000	0000000000	R4	NO REASON	TGH	A12			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000002099	0003890799	46091187	000100	2019/05/28 00:00:00	THA	THAA13	78977702	78977702	NC201419E	0000000002	000000.00	0000000000	0000000000	0000000000	R11	CUSTOMER REFUSED	THA	A13			ICD10CM 2019 GUIDELINES EDUCAT9781622027736	000000	*NONE	19.50	N	4150BQ44	Coding And Reimbursements	NC201419E	3		
0000002100	0003928275	45978317	000200	2019/01/25 00:00:00	4DI	4DIR2EX3	50293671	50293671	OP595019	0000000003	000139.97	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	4DI	R2EX3			OPTM CODCOMP PLAS/OMS/DE 199781622544776	433691	OPTUM360	115.97	N	4150BP71	Coding And Reimbursements	OP595019	3		
0000002101	0003936181	46083403	000100	2019/06/04 00:00:00	CIX	CIX	37805007	37805007	OP636019	0000000001	000105.95	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	CIX	UNK			MEDICOLEGAL PRACTICE9781622028849	174812	PA HUTCHINSON	2.05	N	4150BP81	Clinical	OP636019	8	ONLINE CATALOG ORD MEMBER	00498962
0000002102	0004024564	46095881	000100	2019/06/19 00:00:00	4DI	4DIR1EX3	79929471	53625997	EP054119	0000000001	000079.53	0000000000	0000000000	0000000000	R11	CUSTOMER REFUSED	4DI	R1EX3			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000002103	0004075655	46041840	000200	2019/03/05 00:00:00	F1V	F1VV218	52855486	52855486	OP103516	0000000005	000089.95	0000000000	0000000000	0000000000	R16	EXCHANGE	F1V	V218			PRIN OF ICD-10 CODING 4TH ED9781622025558	521836	WEBCRAFTERS INC	7.85	N	4150BQ41	Coding And Reimbursements	OP103516	3		
0000002104	0004112227	46100761	000100	2019/07/03 00:00:00	AMA	AMAINT0	38038943	38038943	NC258618	0000000001	000000.00	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	AMA	INT0			CPT CE 2018: CARDIOLOGY NC9781622027064	000000	*NONE	36.50	N	4150AC60	Coding And Reimbursements	NC258618	3		
0000002105	0004116604	46100780	000100	2019/07/03 00:00:00	AMA	AMAINT0	38038963	38038963	NC259619	0000000001	000000.00	0000000000	0000000000	0000000000	R11	CUSTOMER REFUSED	AMA	INT0			CPT CE 2019: ORTHO UPPER NC9781622027637	000000	*NONE	36.50	N	4150AC64	Coding And Reimbursements	NC259619	3		
0000002106	0004119715	45932223	000200	2018/01/22 00:00:00	FYS	FYSA11	11402189	65617870	OP395418	0000000001	000123.75	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	FYS	A11			MedL PeriCardio Charts 20189781631511844	814880	MEDLEARN	115.50	N	4150BP47	Coding And Reimbursements	OP395418	3		
0000002107	0004124522	45946557	000300	2017/12/28 00:00:00	FYS	FYSA12	55767278	55767278	OP081218	0000000002	000086.77	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FYS	A12			OPTM CODER DESK REF PROCED 189781622543328	000250	OPTUM - CUST 130006	81.17	N	4150BP71	Coding And Reimbursements	OP081218	3		
0000002108	0004159579	45963130	000100	2018/03/06 00:00:00	4DI	4DIR1EX2	10269929	10269911	EP054118	0000000001	000087.71	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	4DI	R1EX2			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000002109	0004207782	45979608	000700	2018/09/10 00:00:00	4DI	4DIR2EX3	38021992	38021992	AP142619	0000000001	000029.42	0000000000	0000000000	0000000000	R4	NO REASON	4DI	R2EX3			CPT QUICK REF W/FULL CODE SET	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP142619	3		
0000002110	0004207782	45979608	000700	2018/09/10 00:00:00	4DI	4DIR2EX3	38021992	38021992	AP500919	0000000001	000019.61	0000000000	0000000000	0000000000	R4	NO REASON	4DI	R2EX3			CPT ASST ELECTRONIC 1 YEAR SUB	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP500919	3		
0000002111	0004207782	45979608	000700	2018/09/10 00:00:00	4DI	4DIR2EX3	38021992	38021992	AP888819	0000000001	000057.34	0000000000	0000000000	0000000000	R4	NO REASON	4DI	R2EX3			CPT 2019 PROFESSIONAL EDITION9781622028825	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	AP888819	3		
0000002112	0004207782	45979608	000200	2018/09/10 00:00:00	4DI	4DIR2EX3	38021992	38021992	OP535419	0000000001	000097.97	0000000000	0000000000	0000000000	R11	CUSTOMER REFUSED	4DI	R2EX3			OPTUM CODERS DESKREFICD10PCS199781622544462	433691	OPTUM360	81.17	N	4150BP71	Coding And Reimbursements	OP535419	3		
0000002113	0004210397	45939799	000400	2018/01/05 00:00:00	CIX	CIX	35407523	35407522	OP231518	0000000001	000064.97	0000000000	0000000000	0000000000	R11	CUSTOMER REFUSED	CIX	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3	ONLINE CATALOG ORD MEMBER	00498962
0000002114	0004210754	45924415	000100	2018/01/09 00:00:00	RESM	RESHIP	00586127	00586127	OP595318	0000000001	000000.00	0000000000	0000000000	0000000000	R13	PBD ERROR - MISPICK	RES	HIP			OPTUM CODING COMP RADIOLOGY 189781622543045	000250	OPTUM - CUST 130006	115.97	N	4150BP71	Coding And Reimbursements	OP595318	3	RESHIP OF CUSTOMER ORDER	00000000
0000002115	0004258384	46050097	000100	2019/09/23 00:00:00	CIX	CIX	37497267	37497266	DL227319	0000000001	000295.00	0000000000	0000000000	0000000000	R18	CLIENT AUTHORIZED RETURN	CIX	UNK			ICD-10 2019 DF NTWK (2-10)	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	DL227319	3	ONLINE CATALOG ORD MEMBER	00498962
0000002116	0004261697	46042241	000100	2019/04/04 00:00:00	4BO	4BOOK20	54712572	54712572	EP054119	0000000004	000093.56	0000000000	0000000000	0000000000	R22	Overstock	4BO	OK20			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000002117	0004261697	46042241	000300	2019/04/04 00:00:00	4BO	4BOOK20	54712572	54712572	OP201119	0000000004	000087.16	0000000000	0000000000	0000000000	R22	Overstock	4BO	OK20			ICD10PCS 2019 CODEBOOK9781622027750	000250	OPTUM - CUST 130006	14.17	N	4150BQ45	Coding And Reimbursements	OP201119	3		
0000002118	0004261697	46042241	000200	2019/04/04 00:00:00	4BO	4BOOK20	54712572	54712572	OP201419	0000000003	000087.16	0000000000	0000000000	0000000000	R22	Overstock	4BO	OK20			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000002119	0004310783	45978319	000200	2018/05/21 00:00:00	FZB	FZBA10	51730067	51730067	EP054118	0000000001	000093.56	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FZB	A10			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000002120	0004310783	45978319	000700	2018/05/21 00:00:00	FZB	FZBA10	51730067	51730067	NC228414	0000000001	000000.00	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FZB	A10			CPT Case Studies9781622020287	000000	*NONE	.00	N	4150AC38	Coding And Reimbursements	NC228414	3		
0000002121	0004310783	45978319	000600	2018/05/21 00:00:00	FZB	FZBA10	51730067	51730067	OP168018	0000000001	000103.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FZB	A10			ICD10CM DOCUMENTATION 20189781622026104	035217	DECISION HEALTH	29.23	N	4150BQ46	Coding And Reimbursements	OP168018	3		
0000002122	0004310783	45978319	000300	2018/05/21 00:00:00	FZB	FZBA10	51730067	51730067	OP201418	0000000001	000083.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FZB	A10			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000002123	0004310783	45978319	000400	2018/05/21 00:00:00	FZB	FZBA10	51730067	51730067	OP231518	0000000001	000079.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FZB	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000002124	0004310783	45978319	000500	2018/05/21 00:00:00	FZB	FZBA10	51730067	51730067	OP512918	0000000001	000063.96	0000000000	0000000000	0000000000	R10	INSUFFICIENT ADDRESS	FZB	A10			CPT CHANGES2018:ANINSIDERSVIEW9781622026029	795727	WEBCRAFTERS	4.50	N	4150AC34	Coding And Reimbursements	OP512918	3		
0000002125	0004405978	46083349	000100	2019/10/21 00:00:00	4BO	4BOOK20	26102323	26102323	EP054119	0000000002	000093.56	0000000000	0000000000	0000000000	R22	Overstock	4BO	OK20			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000002126	0004414647	46129202	001300	2019/10/22 00:00:00	THHM	THHA13	71736861	27280083	OP533820	0000000004	000104.95	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	THH	A13			OPTUM ICD10CM PROF FOR HOSP 209781622545209	283061	OPTUM	63.77	N	4150BQ90	Coding And Reimbursements	OP533820	3		
0000002127	0004489224	46002765	000500	2018/11/09 00:00:00	TGM	TGMA10	35330690	35330690	OP264018	0000000001	000152.96	0000000000	0000000000	0000000000	R6	CUSTOMER ORDERED WRONG ITEM	TGM	A10			AAB-CPT CE 2018: ORTHO UPPER9781622027118	000000	*NONE	.00	N	4150AC64	Coding And Reimbursements	OP264018	3		
0000002128	0004490755	46079993	000200	2019/07/10 00:00:00	4BO	4BOOK20	82370602	82370602	OP231519	0000000002	000083.96	0000000000	0000000000	0000000000	R22	Overstock	4BO	OK20			HCPCS 2019 SPIRAL9781622027798	522347	ELSEVIER	10.86	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000002129	0004490978	46054240	000200	2019/02/19 00:00:00	CIXM	CIX	37528363	37528362	OP201119	0000000001	000081.95	0000000000	0000000000	0000000000	R6	CUSTOMER ORDERED WRONG ITEM	CIX	UNK			ICD10PCS 2019 CODEBOOK9781622027750	000250	OPTUM - CUST 130006	14.17	N	4150BQ45	Coding And Reimbursements	OP201119	3	ONLINE CATALOG ORD MEMBER	00498962
0000002130	0004490981	46025197	000100	2018/12/10 00:00:00	CIX	CIX	37266420	37266420	OP258019	0000000001	000109.95	0000000000	0000000000	0000000000	R6	CUSTOMER ORDERED WRONG ITEM	CIX	UNK			PMIC ICD-10-CM 20199781946868527	574861	PMIC	71.47	N	4150BQ90	Coding And Reimbursements	OP258019	3	ONLINE CATALOG ORD MEMBER	00498962
0000002131	0004491340	46011532	000100	2019/01/14 00:00:00	TGL	TGLA17	71320134	69974948	OP231519	0000000001	000068.22	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	TGL	A17			HCPCS 2019 SPIRAL9781622027798	522347	ELSEVIER	10.86	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000002132	0004495115	46129848	000300	2019/10/08 00:00:00	CIX	CIX	38325315	38325315	OP201120	0000000001	000081.71	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	CIX	UNK			ICD10PCS 2020 CODEBOOK9781622029266	433691	OPTUM360	14.80	N	4150BQ45	Coding And Reimbursements	OP201120	3	ONLINE CATALOG ORD MEMBER	00498962
0000002133	0004498355	45988722	000100	2018/08/14 00:00:00	CIXM	CIX	40804590	40804590	EP054118	0000000001	000082.95	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	CIX	UNK			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3	ONLINE CATALOG ORD MEMBER	00498962
0000002134	0004498834	45953191	000600	2018/01/23 00:00:00	CIX	CIX	35765376	26264949	OP595318	0000000001	000199.95	0000000000	0000000000	0000000000	R13	PBD ERROR - MISPICK	CIX	UNK			OPTUM CODING COMP RADIOLOGY 189781622543045	000250	OPTUM - CUST 130006	115.97	N	4150BP71	Coding And Reimbursements	OP595318	3	ONLINE CATALOG ORD MEMBER	00498962
0000002135	0004498834	46061833	000300	2019/03/05 00:00:00	CIX	CIX	37584550	26264949	OP201119	0000000005	000070.82	0000000000	0000000000	0000000000	R6	CUSTOMER ORDERED WRONG ITEM	CIX	UNK			ICD10PCS 2019 CODEBOOK9781622027750	000250	OPTUM - CUST 130006	14.17	N	4150BQ45	Coding And Reimbursements	OP201119	3	ONLINE CATALOG ORD MEMBER	00498962
0000002136	0004502083	46074930	000201	2019/04/01 00:00:00	CIX	CIX	37711217	37711216	EP054119	0000000001	000093.56	0000000000	0000000000	0000000000	R4	NO REASON	CIX	UNK			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3	ONLINE CATALOG ORD MEMBER	00498962
0000002137	0004502083	46074930	000100	2019/04/01 00:00:00	CIX	CIX	37711217	37711216	OP201119	0000000001	000108.95	0000000000	0000000000	0000000000	R4	NO REASON	CIX	UNK			ICD10PCS 2019 CODEBOOK9781622027750	000250	OPTUM - CUST 130006	14.17	N	4150BQ45	Coding And Reimbursements	OP201119	3	ONLINE CATALOG ORD MEMBER	00498962
0000002138	0004502083	46074930	000202	2019/04/01 00:00:00	CIX	CIX	37711217	37711216	OP201419	0000000001	000087.16	0000000000	0000000000	0000000000	R4	NO REASON	CIX	UNK			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3	ONLINE CATALOG ORD MEMBER	00498962
0000002139	0004502083	46074930	000203	2019/04/01 00:00:00	CIX	CIX	37711217	37711216	OP231519	0000000001	000083.96	0000000000	0000000000	0000000000	R4	NO REASON	CIX	UNK			HCPCS 2019 SPIRAL9781622027798	522347	ELSEVIER	10.86	N	4150BP36	Coding And Reimbursements	OP231519	3	ONLINE CATALOG ORD MEMBER	00498962
0000002140	0004502083	46074930	000205	2019/04/01 00:00:00	CIX	CIX	37711217	37711216	OP287018	0000000001	000059.96	0000000000	0000000000	0000000000	R4	NO REASON	CIX	UNK			RISK ADJUST DOC AND CODING9781622027330	849061	CJK WEBCRAFTERS INC	5.40	N	4150AC69	Coding And Reimbursements	OP287018	3	ONLINE CATALOG ORD MEMBER	00498962
0000002141	0004502083	46074930	000204	2019/04/01 00:00:00	CIX	CIX	37711217	37711216	OP512919	0000000001	000066.36	0000000000	0000000000	0000000000	R4	NO REASON	CIX	UNK			CPT CHANGES 20199781622027545	368278	CJK GROUP INC	4.27	N	4150AC34	Coding And Reimbursements	OP512919	3	ONLINE CATALOG ORD MEMBER	00498962
0000002142	0004503579	46010445	000100	2019/03/07 00:00:00	CIX	CIX	37118696	37118695	OP400519	0000000001	000183.00	0000000000	0000000000	0000000000	R17	CUSTOMER MOVED	CIX	UNK			MedL Coding Essent Labs 20199781631511943	814880	MEDLEARN	128.10	N	4150BP47	Coding And Reimbursements	OP400519	3	ONLINE CATALOG ORD MEMBER	00498962
0000002143	0004503998	45927461	000100	2018/01/22 00:00:00	4DI	4DIR1EX3	89629431	32499379	ER414918	0000000004	000014.27	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	4DI	R1EX3			ERC-CPT-'18-GENERAL SURGERY9781622026258	928261	BADGER PRESS	1.75	N	4150AC21	Coding And Reimbursements	ER414918	3		
0000002144	0004503998	46001366	000700	2018/12/04 00:00:00	4DIM	4DIR1EX3	89629431	32499379	OP201119	0000000006	000070.82	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	4DI	R1EX3			ICD10PCS 2019 CODEBOOK9781622027750	000250	OPTUM - CUST 130006	14.17	N	4150BQ45	Coding And Reimbursements	OP201119	3		
0000002145	0004503998	46001366	000500	2018/12/04 00:00:00	4DIM	4DIR1EX3	89629431	32499379	OP533419	0000000001	000071.47	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	4DI	R1EX3			OPTUM ICD10PCS EXP PHYS 199781622545063	433691	OPTUM360	63.77	N	4150BQ90	Coding And Reimbursements	OP533419	3		
0000002146	0004504354	46001386	000400	2018/12/24 00:00:00	4DIM	4DIR1EX3	67494810	32499379	OP098119	0000000002	000142.97	0000000000	0000000000	0000000000	R6	CUSTOMER ORDERED WRONG ITEM	4DI	R1EX3			OPTUM DRG DESK REF 20199781622544080	433691	OPTUM360	127.57	N	4150BP71	Coding And Reimbursements	OP098119	3		
0000002147	0004504363	45937488	000700	2018/01/12 00:00:00	UNK	UNKMC	53824603	01696907	OP534618	0000000001	000090.97	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	UNK	MC			OPTM CODE DESK REF CD ICD10 189781622543410	000250	OPTUM - CUST 130006	81.17	N	4150BQ90	Coding And Reimbursements	OP534618	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
